viewing_id,client_id,agent_id,property_id,viewing_date
2601,655,22,566,2023-07-05
2602,379,29,1892,2022-10-19
2603,114,31,276,2022-03-17
2604,333,50,1501,2023-02-28
2605,845,10,1790,2022-06-04
2606,604,20,1176,2022-07-24
2607,576,6,898,2022-09-09
2608,336,37,1120,2023-11-08
2609,267,36,1088,2022-10-26
2610,707,2,288,2022-03-11
2611,892,45,1457,2022-11-18
2612,981,24,1854,2023-04-02
2613,766,14,378,2022-11-25
2614,480,15,944,2023-01-06
2615,342,13,1388,2022-09-23
2616,262,39,1532,2022-01-24
2617,144,8,1316,2023-02-25
2618,438,26,1651,2023-05-14
2619,818,4,1704,2023-06-26
2620,62,33,765,2022-01-17
2621,580,28,66,2023-06-01
2622,895,21,1619,2023-07-06
2623,504,19,1178,2022-12-08
2624,650,5,1505,2022-03-19
2625,579,6,1996,2023-07-26
2626,800,8,1090,2022-06-12
2627,818,33,1734,2022-03-31
2628,588,30,1250,2023-10-28
2629,196,49,150,2023-12-02
2630,442,18,954,2023-04-08
2631,911,48,312,2023-10-29
2632,339,5,373,2023-10-26
2633,590,22,930,2023-06-25
2634,800,45,1515,2023-03-19
2635,911,2,823,2023-08-12
2636,301,1,1278,2023-02-04
2637,20,1,462,2022-11-27
2638,438,10,531,2022-08-17
2639,599,44,1573,2022-12-01
2640,546,30,1339,2023-11-13
2641,206,50,1683,2023-08-12
2642,948,23,1830,2023-08-14
2643,157,13,1584,2022-06-01
2644,212,20,372,2022-04-14
2645,27,35,1233,2022-02-10
2646,799,9,1107,2022-12-23
2647,978,5,671,2022-11-19
2648,951,15,1348,2022-08-02
2649,207,20,335,2023-03-11
2650,278,15,1918,2022-08-11
2651,791,23,56,2022-05-21
2652,899,29,253,2023-01-20
2653,27,29,1777,2022-08-02
2654,390,4,916,2023-03-26
2655,409,13,422,2023-01-25
2656,605,8,191,2022-06-29
2657,519,38,1484,2023-06-13
2658,125,11,1550,2022-08-03
2659,124,32,1517,2023-09-12
2660,367,48,649,2023-03-02
2661,196,14,186,2023-06-04
2662,369,31,523,2023-06-05
2663,115,30,34,2022-01-08
2664,390,27,820,2022-04-13
2665,364,24,1937,2022-11-14
2666,857,5,890,2023-10-30
2667,308,15,1437,2022-03-28
2668,667,42,1660,2023-02-04
2669,897,31,33,2022-10-09
2670,748,42,1838,2022-11-28
2671,47,10,1736,2022-09-12
2672,182,37,19,2022-05-12
2673,532,10,288,2023-04-27
2674,781,3,126,2023-09-03
2675,822,14,1775,2023-11-08
2676,301,24,1265,2023-03-01
2677,844,11,859,2022-06-26
2678,179,34,1977,2022-06-05
2679,760,43,372,2023-01-09
2680,901,8,1611,2022-06-16
2681,31,32,418,2022-11-10
2682,414,41,765,2022-09-29
2683,637,21,59,2022-01-27
2684,340,2,1821,2023-04-27
2685,36,48,1786,2022-05-28
2686,936,27,96,2023-07-07
2687,387,49,1226,2023-06-22
2688,174,11,206,2022-01-16
2689,358,15,189,2023-03-06
2690,68,8,1984,2023-05-03
2691,476,27,1754,2023-07-04
2692,451,9,1755,2023-09-10
2693,829,41,2,2022-11-15
2694,488,31,1843,2022-09-21
2695,132,21,1345,2023-07-07
2696,375,40,1369,2022-04-09
2697,490,32,1534,2023-08-08
2698,201,9,450,2023-06-12
2699,133,10,462,2023-11-07
2700,85,48,195,2023-02-18
2701,290,40,216,2022-09-13
2702,232,17,379,2023-11-07
2703,309,22,1456,2023-04-19
2704,685,38,1065,2023-06-14
2705,592,18,1557,2022-05-15
2706,336,28,768,2023-11-09
2707,149,38,1509,2022-02-05
2708,766,25,1295,2022-02-19
2709,814,13,374,2022-01-15
2710,147,41,70,2022-09-01
2711,166,26,661,2022-01-12
2712,586,31,991,2022-12-19
2713,193,41,1781,2023-08-15
2714,416,29,440,2023-04-10
2715,637,17,1118,2023-03-27
2716,121,48,573,2023-11-03
2717,787,33,1893,2022-12-12
2718,346,12,523,2022-12-16
2719,827,32,1582,2023-07-17
2720,468,43,198,2023-11-16
2721,877,22,1564,2023-06-16
2722,270,5,1602,2023-01-10
2723,437,42,53,2023-07-11
2724,130,7,466,2023-04-14
2725,850,8,247,2023-07-18
2726,730,19,259,2022-12-22
2727,315,29,894,2023-07-21
2728,963,6,1979,2023-06-01
2729,187,26,1680,2023-06-08
2730,200,10,1721,2023-11-28
2731,228,50,35,2022-07-23
2732,752,48,725,2023-06-23
2733,616,50,311,2023-07-31
2734,881,34,1076,2022-02-18
2735,820,35,743,2023-07-07
2736,236,45,1940,2023-06-28
2737,171,24,326,2022-04-13
2738,697,11,1301,2023-10-12
2739,880,40,464,2022-06-05
2740,554,40,869,2022-07-27
2741,286,4,1965,2023-02-15
2742,304,25,1846,2023-06-19
2743,996,27,1831,2023-05-03
2744,480,21,279,2022-11-04
2745,1,5,515,2023-07-24
2746,685,20,428,2023-09-20
2747,609,5,122,2023-02-25
2748,144,10,985,2022-06-14
2749,783,16,802,2022-06-13
2750,662,27,801,2023-08-29
2751,199,16,1709,2022-12-25
2752,73,15,1973,2022-10-10
2753,144,26,253,2023-08-23
2754,968,44,311,2022-07-30
2755,455,10,1377,2022-10-10
2756,779,21,23,2023-10-15
2757,121,34,638,2023-06-21
2758,106,50,1288,2023-09-05
2759,483,15,1353,2023-03-25
2760,306,8,1109,2023-09-17
2761,466,10,145,2022-12-16
2762,897,18,1945,2022-02-11
2763,391,17,232,2023-10-04
2764,478,28,1199,2022-06-22
2765,898,46,1417,2023-05-14
2766,777,19,461,2023-06-20
2767,106,6,1499,2023-09-10
2768,983,39,1772,2023-01-07
2769,248,43,1013,2023-03-19
2770,432,4,1307,2022-04-18
2771,886,50,574,2022-10-10
2772,927,17,1312,2023-06-05
2773,337,27,1366,2022-09-15
2774,366,6,27,2022-04-14
2775,731,32,498,2023-08-23
2776,507,15,1211,2023-03-21
2777,682,18,213,2023-05-15
2778,575,39,1716,2023-08-03
2779,385,39,1063,2023-11-15
2780,392,3,1233,2022-04-21
2781,605,42,1954,2022-04-11
2782,590,7,241,2022-09-02
2783,370,38,1378,2023-09-11
2784,432,26,1472,2022-02-10
2785,356,42,1615,2023-03-27
2786,873,30,1175,2023-06-20
2787,39,26,1666,2023-10-06
2788,763,50,885,2023-11-17
2789,930,2,443,2023-08-04
2790,186,2,1292,2022-12-03
2791,102,19,1886,2023-02-27
2792,822,2,1494,2023-04-13
2793,870,17,735,2023-12-01
2794,353,23,1994,2022-09-12
2795,284,29,1606,2022-02-18
2796,333,30,1432,2023-10-13
2797,270,50,1626,2022-06-14
2798,215,36,1579,2023-07-15
2799,664,21,1517,2023-02-15
2800,772,23,1600,2022-06-26
2801,865,32,1755,2022-04-02
2802,342,23,1263,2023-07-06
2803,758,15,649,2022-11-10
2804,104,47,186,2023-10-17
2805,416,21,1274,2023-05-25
2806,655,12,1550,2023-01-27
2807,208,17,1754,2023-05-13
2808,360,22,1651,2023-03-25
2809,918,24,1546,2022-06-13
2810,983,11,662,2022-01-17
2811,115,13,1192,2022-11-14
2812,931,33,1435,2023-10-20
2813,574,19,1550,2023-07-28
2814,552,12,816,2023-09-26
2815,713,5,407,2022-04-06
2816,93,46,1225,2023-11-11
2817,415,17,299,2022-12-15
2818,546,23,813,2022-05-17
2819,944,25,213,2022-10-28
2820,629,37,1989,2022-03-26
2821,332,15,907,2022-02-11
2822,252,36,318,2023-11-15
2823,281,2,1013,2022-08-18
2824,854,45,449,2022-09-09
2825,897,15,902,2023-10-26
2826,832,14,298,2022-01-13
2827,304,16,1976,2022-01-22
2828,879,40,990,2023-03-26
2829,425,36,1129,2023-08-05
2830,197,27,382,2023-06-16
2831,595,26,1285,2023-08-13
2832,910,25,1530,2022-09-25
2833,724,24,1646,2022-09-27
2834,442,24,747,2022-08-29
2835,328,35,732,2022-03-20
2836,982,45,276,2022-11-26
2837,881,45,506,2023-07-06
2838,593,9,198,2023-06-04
2839,726,31,1097,2022-11-18
2840,108,39,467,2022-12-23
2841,735,45,1321,2023-07-22
2842,841,15,953,2022-10-03
2843,589,4,943,2023-09-26
2844,449,32,1211,2023-03-23
2845,67,11,46,2023-07-28
2846,460,36,1332,2022-02-28
2847,918,23,977,2022-06-01
2848,66,44,726,2022-03-08
2849,978,47,566,2023-08-07
2850,259,47,57,2023-09-05
2851,503,28,1443,2022-05-17
2852,406,14,1356,2023-04-08
2853,318,35,1428,2023-11-22
2854,312,22,477,2023-08-07
2855,818,33,1938,2023-02-21
2856,148,50,1106,2023-11-29
2857,601,21,1767,2022-01-07
2858,995,40,109,2023-01-02
2859,602,8,1587,2022-03-14
2860,629,5,1085,2023-02-28
2861,748,11,1501,2022-07-19
2862,255,39,1585,2022-07-03
2863,856,12,61,2023-10-27
2864,952,32,1493,2022-05-03
2865,340,6,193,2023-02-18
2866,588,45,1944,2023-02-01
2867,825,27,781,2023-05-01
2868,142,22,375,2022-04-09
2869,319,23,364,2023-03-17
2870,901,17,1024,2022-04-03
2871,189,17,823,2022-07-25
2872,233,23,1326,2023-10-11
2873,84,22,926,2022-04-07
2874,537,17,42,2023-09-13
2875,63,36,122,2023-12-01
2876,383,7,346,2022-01-02
2877,987,34,26,2022-01-05
2878,335,25,628,2022-01-29
2879,820,37,1154,2023-01-19
2880,880,5,1958,2022-06-26
2881,194,41,1272,2023-05-26
2882,187,35,448,2022-12-20
2883,100,44,1870,2022-06-08
2884,615,24,1176,2022-07-01
2885,913,29,1447,2022-07-01
2886,520,10,1668,2023-04-01
2887,32,40,80,2023-07-05
2888,910,8,1654,2022-11-16
2889,958,19,221,2022-12-24
2890,700,12,1209,2023-06-15
2891,172,7,1020,2022-07-17
2892,618,10,1256,2022-12-12
2893,961,30,1902,2023-11-06
2894,562,25,1606,2023-04-04
2895,967,8,1370,2023-07-22
2896,68,22,505,2023-01-10
2897,145,16,1967,2023-05-18
2898,193,26,86,2023-01-02
2899,61,31,1661,2023-11-07
2900,725,49,1719,2023-08-29
2901,102,34,187,2023-11-11
2902,671,21,1868,2023-06-24
2903,577,37,1439,2023-06-29
2904,535,26,1551,2023-07-14
2905,659,13,579,2022-11-25
2906,139,29,1564,2022-07-22
2907,300,41,874,2023-02-18
2908,446,25,169,2023-05-18
2909,25,32,214,2022-11-26
2910,575,31,1249,2023-02-03
2911,314,32,1611,2022-10-22
2912,790,44,1432,2022-02-26
2913,541,3,386,2022-04-02
2914,315,38,1532,2023-08-08
2915,556,12,1313,2022-11-18
2916,757,4,1095,2022-01-29
2917,49,20,789,2022-07-12
2918,361,35,108,2023-12-02
2919,895,28,1513,2023-06-05
2920,537,12,1042,2023-01-15
2921,698,45,92,2022-08-08
2922,102,30,1946,2022-07-10
2923,914,15,1460,2022-11-24
2924,75,46,417,2023-05-23
2925,212,37,1312,2023-09-20
2926,16,3,1889,2023-01-26
2927,211,45,239,2022-10-25
2928,5,16,1351,2022-12-05
2929,182,25,1693,2022-08-22
2930,381,26,92,2022-06-09
2931,146,39,505,2023-09-29
2932,685,17,1807,2023-03-09
2933,697,37,1455,2023-10-04
2934,318,14,1926,2023-11-01
2935,755,18,839,2022-01-11
2936,426,27,773,2022-10-12
2937,863,13,1673,2023-05-15
2938,260,39,22,2023-10-04
2939,710,26,86,2023-04-05
2940,132,43,1413,2022-08-17
2941,73,41,235,2022-04-29
2942,163,32,137,2022-07-07
2943,550,21,343,2022-09-20
2944,979,44,1465,2023-02-12
2945,292,35,587,2022-10-19
2946,877,37,536,2022-04-22
2947,780,8,809,2022-07-26
2948,974,6,1137,2023-05-25
2949,206,9,1062,2022-02-06
2950,481,31,224,2022-04-25
2951,235,3,1707,2023-02-02
2952,189,6,1562,2022-03-11
2953,248,28,1261,2023-01-15
2954,449,48,293,2023-03-29
2955,612,50,85,2023-11-10
2956,957,33,1571,2022-07-13
2957,787,14,1485,2022-11-22
2958,45,37,30,2022-06-06
2959,350,17,1888,2022-06-29
2960,359,30,411,2023-10-22
2961,58,26,779,2022-06-06
2962,970,19,1036,2022-03-07
2963,231,12,1285,2022-07-19
2964,344,43,1477,2023-03-26
2965,26,29,143,2022-09-09
2966,617,34,590,2023-07-25
2967,165,10,1121,2022-11-22
2968,59,8,1403,2022-03-08
2969,420,34,1095,2022-01-18
2970,634,47,348,2022-11-26
2971,380,3,294,2022-04-17
2972,701,15,13,2023-01-26
2973,4,37,120,2023-02-01
2974,788,37,246,2022-08-18
2975,781,41,73,2023-08-01
2976,559,5,41,2023-10-27
2977,844,31,1920,2023-08-09
2978,661,25,579,2023-09-23
2979,397,29,1865,2022-09-01
2980,700,32,1255,2022-09-14
2981,354,41,932,2023-05-06
2982,942,10,931,2023-07-04
2983,901,24,459,2022-05-28
2984,294,41,1498,2022-06-28
2985,987,25,527,2022-06-14
2986,377,48,43,2023-03-19
2987,825,20,295,2022-02-13
2988,471,27,1456,2023-07-09
2989,873,15,824,2022-05-09
2990,861,41,723,2022-08-02
2991,965,26,863,2023-03-04
2992,472,47,927,2023-03-31
2993,976,25,950,2023-01-08
2994,346,21,1363,2023-02-13
2995,137,47,1086,2022-07-30
2996,252,14,1460,2022-07-15
2997,583,13,1942,2023-11-07
2998,803,40,745,2023-04-20
2999,562,49,1623,2023-02-23
3000,384,42,629,2022-08-07
3001,403,10,964,2022-04-22
3002,556,42,927,2022-11-04
3003,927,50,1782,2023-10-01
3004,423,4,409,2022-08-11
3005,346,36,1823,2022-06-10
3006,676,25,1920,2023-06-14
3007,443,12,1932,2023-03-30
3008,25,45,423,2023-01-31
3009,582,43,353,2022-10-07
3010,764,44,1154,2022-06-09
3011,657,26,1178,2022-07-22
3012,155,27,649,2023-04-25
3013,252,48,268,2023-05-14
3014,324,40,1911,2023-09-20
3015,544,48,1287,2022-02-06
3016,693,7,1612,2022-03-08
3017,88,2,18,2022-02-24
3018,340,6,642,2023-01-01
3019,208,48,309,2022-08-07
3020,315,5,744,2023-10-01
3021,932,21,1195,2023-04-03
3022,487,22,1441,2022-06-29
3023,297,20,208,2023-07-30
3024,164,10,335,2023-03-02
3025,122,35,1865,2023-09-26
3026,420,11,1151,2023-07-20
3027,644,31,1434,2022-10-15
3028,707,16,2000,2022-04-27
3029,680,10,1863,2023-04-01
3030,100,49,81,2022-05-19
3031,902,25,969,2023-01-24
3032,489,11,1572,2022-01-21
3033,601,45,1676,2023-01-07
3034,954,29,1198,2023-08-09
3035,187,29,1831,2022-01-21
3036,994,32,1939,2023-11-19
3037,581,23,1814,2022-12-14
3038,88,24,142,2022-07-01
3039,139,40,615,2023-11-25
3040,404,10,228,2023-11-16
3041,202,41,657,2022-10-27
3042,729,6,727,2023-09-10
3043,819,32,33,2023-09-29
3044,913,38,856,2022-06-23
3045,374,17,394,2023-06-10
3046,287,34,1852,2022-01-25
3047,502,21,1856,2022-06-20
3048,54,42,490,2022-11-10
3049,270,29,887,2022-12-12
3050,42,18,1536,2023-11-04
3051,470,43,165,2022-12-07
3052,565,3,268,2023-10-02
3053,11,48,1175,2022-01-20
3054,310,25,409,2023-04-27
3055,390,25,74,2023-11-20
3056,277,45,769,2022-12-10
3057,376,33,1749,2023-03-11
3058,417,46,701,2022-05-16
3059,966,23,1473,2022-09-25
3060,566,13,1002,2022-10-16
3061,274,6,1871,2023-04-06
3062,941,43,174,2023-11-14
3063,936,21,1765,2023-06-06
3064,918,8,48,2022-05-12
3065,826,49,220,2022-09-06
3066,77,12,765,2022-03-08
3067,158,37,1642,2022-08-31
3068,798,6,1769,2022-03-19
3069,10,47,28,2022-12-16
3070,892,40,145,2022-06-09
3071,597,41,1978,2023-04-17
3072,647,22,1610,2023-11-12
3073,109,40,250,2022-02-27
3074,722,9,409,2022-03-25
3075,191,6,1471,2022-04-04
3076,4,28,1622,2022-08-27
3077,216,4,1469,2022-03-23
3078,397,21,1281,2023-06-27
3079,198,31,1675,2022-07-22
3080,726,32,1240,2022-07-10
3081,481,19,1499,2023-11-24
3082,607,4,907,2022-07-09
3083,520,1,163,2022-06-30
3084,998,13,540,2022-05-28
3085,900,35,1179,2022-07-13
3086,717,8,1440,2022-03-19
3087,193,12,1738,2022-11-26
3088,775,15,333,2023-02-09
3089,651,38,608,2023-09-08
3090,423,33,1312,2022-10-20
3091,224,28,514,2022-12-20
3092,754,16,1087,2022-01-08
3093,671,44,516,2022-10-16
3094,773,11,133,2022-03-05
3095,65,32,705,2022-03-03
3096,635,49,1675,2023-03-17
3097,82,44,1566,2023-04-02
3098,13,48,1382,2022-04-01
3099,327,38,1580,2023-01-06
3100,715,44,1241,2023-11-26
3101,983,5,1166,2022-09-26
3102,745,21,924,2023-01-02
3103,761,31,759,2023-05-27
3104,308,49,1002,2022-11-17
3105,560,48,390,2022-08-22
3106,602,11,88,2022-12-28
3107,420,30,1803,2023-04-18
3108,333,26,950,2023-04-21
3109,464,10,291,2023-01-30
3110,430,2,1789,2022-05-23
3111,808,21,782,2023-10-10
3112,153,26,749,2022-01-15
3113,445,43,1855,2022-06-26
3114,155,38,1938,2022-07-08
3115,223,7,34,2023-02-05
3116,484,10,555,2022-12-12
3117,203,2,1019,2023-02-06
3118,163,20,1700,2023-07-17
3119,285,15,390,2023-05-14
3120,622,47,1023,2023-03-20
3121,446,11,999,2023-11-13
3122,62,23,1970,2022-04-19
3123,69,21,1446,2023-05-04
3124,623,19,290,2022-08-29
3125,532,32,1646,2022-08-10
3126,427,32,27,2022-11-12
3127,647,11,694,2023-10-08
3128,319,44,1267,2023-03-16
3129,627,8,1227,2022-05-13
3130,543,19,699,2023-01-18
3131,827,45,1770,2022-05-12
3132,379,37,1988,2023-04-30
3133,65,2,916,2023-01-14
3134,428,16,429,2022-12-01
3135,705,15,1864,2022-11-17
3136,650,31,1612,2022-10-15
3137,569,22,1183,2022-12-06
3138,716,13,1848,2022-05-11
3139,989,21,1601,2023-10-10
3140,587,15,1451,2023-08-31
3141,625,16,1666,2022-09-13
3142,501,37,963,2022-01-20
3143,321,33,1804,2022-04-08
3144,394,49,304,2023-10-01
3145,330,6,1084,2023-05-18
3146,474,39,1845,2022-09-30
3147,69,29,798,2022-07-17
3148,811,50,566,2022-05-27
3149,373,50,121,2023-05-01
3150,253,15,1297,2022-01-04
3151,336,23,1690,2023-09-28
3152,495,36,300,2022-10-07
3153,980,21,993,2022-11-18
3154,620,35,410,2023-10-24
3155,193,39,1240,2022-05-04
3156,303,47,125,2022-07-19
3157,537,33,579,2022-09-12
3158,810,25,867,2022-01-12
3159,306,17,419,2022-05-28
3160,304,2,60,2023-10-30
3161,660,49,864,2022-03-22
3162,378,30,1589,2022-06-01
3163,458,41,783,2023-07-23
3164,161,39,910,2022-11-18
3165,111,18,934,2022-10-10
3166,203,46,1243,2023-04-10
3167,292,11,1202,2022-05-12
3168,331,2,254,2022-02-23
3169,889,21,1132,2023-05-04
3170,378,10,646,2023-01-20
3171,564,2,1288,2023-03-21
3172,662,21,811,2022-07-02
3173,335,40,1713,2022-02-05
3174,660,19,664,2023-08-03
3175,775,37,81,2023-06-08
3176,58,47,1469,2022-05-16
3177,509,5,1899,2022-03-11
3178,144,10,210,2023-06-20
3179,168,46,482,2022-04-05
3180,773,24,1992,2023-01-01
3181,347,6,846,2022-12-18
3182,769,5,1009,2023-02-15
3183,559,4,1075,2023-03-03
3184,658,26,1423,2022-06-08
3185,562,6,1668,2022-08-01
3186,460,11,237,2022-09-25
3187,233,16,116,2023-10-23
3188,700,36,50,2022-02-23
3189,659,45,462,2023-05-06
3190,44,3,449,2022-08-27
3191,973,10,1955,2022-05-21
3192,513,21,662,2023-02-01
3193,775,41,1373,2023-02-10
3194,20,33,1568,2022-10-24
3195,505,2,1372,2023-03-01
3196,564,5,83,2022-07-24
3197,604,3,428,2022-08-24
3198,597,32,15,2022-12-24
3199,719,6,1192,2023-01-12
3200,522,11,814,2022-08-06
3201,156,35,16,2023-10-05
3202,763,40,577,2022-09-30
3203,570,24,1047,2023-02-02
3204,164,13,1545,2023-09-15
3205,263,22,401,2022-12-01
3206,920,17,805,2022-05-03
3207,667,19,925,2022-01-30
3208,457,39,1982,2023-10-30
3209,688,33,1577,2023-02-20
3210,210,12,231,2022-02-12
3211,397,7,1522,2022-07-30
3212,205,49,1168,2022-11-02
3213,853,45,1381,2022-08-08
3214,908,38,1675,2022-11-07
3215,370,30,112,2023-10-26
3216,642,15,1161,2022-09-16
3217,223,33,49,2022-11-14
3218,13,14,1699,2022-07-05
3219,882,22,423,2023-05-27
3220,970,47,796,2022-12-02
3221,469,26,1233,2022-06-19
3222,943,32,984,2023-07-29
3223,612,19,1629,2023-11-15
3224,878,16,160,2023-09-24
3225,110,1,1747,2022-02-01
3226,635,4,1756,2022-01-12
3227,970,18,1905,2022-01-01
3228,311,29,782,2023-08-05
3229,985,11,200,2022-02-24
3230,377,14,1323,2022-07-15
3231,995,28,1520,2023-01-17
3232,78,18,856,2023-11-01
3233,23,20,1578,2022-02-05
3234,921,8,619,2022-05-26
3235,270,30,1905,2022-07-29
3236,124,41,1525,2023-11-30
3237,812,2,1803,2023-05-03
3238,179,1,231,2022-03-30
3239,743,16,933,2023-08-17
3240,712,36,560,2022-10-04
3241,24,45,1154,2023-05-07
3242,65,47,1417,2022-06-06
3243,221,5,815,2023-11-26
3244,387,2,77,2023-05-25
3245,443,30,845,2022-06-29
3246,997,1,1182,2022-02-15
3247,673,5,1965,2022-10-15
3248,727,19,1473,2023-05-06
3249,208,18,50,2023-11-19
3250,279,13,481,2023-04-04
3251,830,1,1332,2022-02-15
3252,895,37,1711,2023-03-22
3253,573,45,1001,2022-08-26
3254,733,48,97,2022-10-21
3255,373,6,1225,2023-01-12
3256,468,31,1116,2022-06-17
3257,383,43,1847,2023-01-16
3258,744,36,1108,2022-05-30
3259,329,48,1310,2022-12-22
3260,417,12,1189,2023-02-16
3261,382,30,712,2022-10-27
3262,152,44,1540,2023-05-22
3263,692,35,836,2023-01-04
3264,985,28,178,2023-09-09
3265,260,9,682,2023-01-03
3266,661,30,924,2023-07-07
3267,883,44,337,2022-02-13
3268,352,33,1881,2023-10-03
3269,149,39,700,2023-07-08
3270,648,48,327,2023-08-11
3271,143,14,1689,2023-02-10
3272,84,27,1804,2022-04-25
3273,514,35,86,2023-06-17
3274,107,37,9,2022-09-18
3275,957,36,1362,2022-06-18
3276,758,15,1401,2022-12-09
3277,501,8,667,2023-01-18
3278,562,26,1072,2023-11-04
3279,840,26,449,2023-08-14
3280,360,48,836,2022-04-19
3281,232,41,1319,2023-04-10
3282,160,45,1834,2022-07-12
3283,734,1,1830,2023-06-01
3284,820,7,1015,2022-05-28
3285,938,5,1424,2022-11-10
3286,248,49,832,2022-11-07
3287,846,14,1110,2023-10-16
3288,99,13,49,2022-01-17
3289,32,19,248,2022-08-01
3290,191,50,1394,2022-03-15
3291,69,17,927,2022-05-02
3292,433,23,1355,2023-02-17
3293,11,45,1224,2022-11-04
3294,352,25,768,2022-08-02
3295,312,28,1269,2023-08-27
3296,942,31,1301,2023-09-22
3297,608,3,1391,2023-05-19
3298,33,32,655,2022-12-26
3299,32,17,1435,2023-04-30
3300,882,25,1542,2023-07-06
3301,789,7,866,2023-08-25
3302,636,23,1944,2023-05-18
3303,28,25,80,2023-05-15
3304,778,6,973,2022-09-16
3305,557,6,170,2022-09-09
3306,742,46,1293,2022-04-07
3307,466,25,1535,2022-12-12
3308,248,39,962,2022-02-05
3309,331,20,1132,2023-04-08
3310,222,40,841,2022-04-08
3311,11,44,263,2023-08-31
3312,884,44,1600,2022-01-29
3313,958,33,911,2022-03-12
3314,515,12,949,2022-10-09
3315,714,37,795,2023-07-03
3316,670,47,100,2022-09-17
3317,600,8,1430,2023-06-14
3318,503,12,1848,2023-04-08
3319,301,11,82,2022-10-25
3320,616,22,874,2022-04-23
3321,704,10,1984,2022-03-20
3322,204,31,996,2022-09-13
3323,6,25,1589,2023-11-01
3324,928,12,1583,2023-01-21
3325,45,20,375,2022-08-17
3326,349,44,1196,2023-05-21
3327,235,46,911,2022-04-29
3328,104,11,286,2022-05-16
3329,759,39,1153,2022-01-25
3330,449,32,751,2023-03-17
3331,22,46,1076,2023-01-13
3332,651,35,218,2023-03-05
3333,486,3,572,2023-03-23
3334,571,45,865,2022-03-10
3335,67,6,539,2023-11-12
3336,367,31,822,2023-06-04
3337,942,16,1857,2022-05-21
3338,124,2,332,2022-03-30
3339,585,12,1362,2022-07-21
3340,457,43,1119,2023-01-18
3341,571,17,979,2022-03-10
3342,995,43,380,2023-08-20
3343,424,8,1147,2022-02-10
3344,238,13,302,2022-11-04
3345,137,48,1437,2023-02-05
3346,12,24,123,2023-06-07
3347,808,1,231,2023-06-22
3348,682,18,1200,2023-06-28
3349,10,20,1804,2022-05-21
3350,328,16,1763,2023-05-07
3351,821,14,387,2023-11-11
3352,487,31,981,2022-08-08
3353,102,12,795,2023-07-21
3354,649,41,1109,2022-03-14
3355,150,43,261,2023-06-07
3356,149,49,140,2023-05-05
3357,526,5,1160,2022-06-18
3358,253,41,1543,2023-02-28
3359,860,41,741,2022-08-19
3360,848,17,833,2022-03-03
3361,771,28,88,2022-11-25
3362,800,26,57,2022-07-17
3363,688,47,1907,2023-01-18
3364,401,29,1242,2022-08-19
3365,767,9,982,2023-09-22
3366,973,33,1821,2023-02-21
3367,662,49,1302,2022-06-11
3368,248,39,1068,2022-10-22
3369,510,50,154,2023-03-20
3370,615,2,855,2022-03-09
3371,576,6,1443,2022-05-30
3372,792,42,82,2023-01-14
3373,285,26,576,2023-04-21
3374,666,22,622,2023-07-03
3375,620,21,1883,2022-11-12
3376,876,31,1048,2023-05-15
3377,396,49,1785,2023-08-27
3378,712,36,1892,2023-11-30
3379,620,39,1354,2023-08-11
3380,141,31,691,2022-04-04
3381,709,32,1998,2022-12-17
3382,546,34,1263,2023-10-09
3383,65,17,1289,2022-10-02
3384,957,18,1792,2022-10-23
3385,609,33,467,2022-11-17
3386,950,21,1858,2022-09-03
3387,580,13,714,2022-11-10
3388,197,22,1061,2023-11-24
3389,422,18,541,2023-09-05
3390,435,43,1350,2022-07-12
3391,787,40,1824,2022-05-23
3392,822,50,1410,2022-10-30
3393,195,44,1405,2023-01-06
3394,730,35,1133,2022-11-25
3395,210,30,1192,2023-06-17
3396,178,8,1484,2022-10-26
3397,654,16,422,2023-09-05
3398,809,41,1701,2022-12-12
3399,188,42,1659,2023-05-24
3400,384,16,803,2023-05-11
3401,735,18,1910,2023-08-05
3402,471,35,700,2022-05-30
3403,261,39,148,2022-09-16
3404,128,25,1666,2023-07-18
3405,403,1,137,2022-07-13
3406,832,17,1901,2023-05-22
3407,466,36,1196,2022-10-11
3408,524,37,862,2022-07-23
3409,273,4,876,2023-10-06
3410,502,39,222,2023-05-03
3411,448,25,642,2022-05-03
3412,144,12,252,2023-01-06
3413,779,4,85,2022-03-13
3414,285,7,1124,2023-07-03
3415,275,9,1606,2022-04-09
3416,948,48,1407,2023-03-10
3417,210,3,1826,2023-11-08
3418,581,4,21,2022-04-25
3419,346,40,1474,2022-10-11
3420,292,28,493,2022-08-25
3421,226,40,1237,2023-08-08
3422,770,18,1901,2023-07-20
3423,363,16,311,2022-01-24
3424,567,38,649,2022-08-14
3425,176,25,417,2023-07-09
3426,632,2,1955,2022-06-14
3427,94,37,1517,2023-09-21
3428,998,18,1658,2023-05-13
3429,128,7,505,2023-02-21
3430,227,16,942,2023-09-17
3431,170,12,1880,2022-08-14
3432,287,7,7,2022-09-02
3433,688,20,892,2023-08-17
3434,882,39,1740,2023-01-31
3435,457,14,476,2022-04-13
3436,868,6,837,2023-03-31
3437,454,10,1514,2023-01-29
3438,872,40,1538,2023-01-25
3439,24,35,1567,2022-10-06
3440,211,44,1007,2023-03-24
3441,809,34,702,2022-11-26
3442,22,32,1040,2023-09-23
3443,398,29,1243,2022-07-30
3444,382,10,1441,2022-03-21
3445,616,45,1400,2023-01-22
3446,173,26,425,2022-08-12
